tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Nikhil Vasudeva [WC]Amanda Ng,,NCIL,26,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Ved VedereDhriti Kommineni,,NCAMA,16,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Johnathan H ChiAshley Zhang,,WAWA,3,17,32,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Michael Xu [WC]Carolyn Zeng,,MANJ,5,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Neil GangulyAngie Huang,,ILNCA,11,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Samuel Jiaoyang LiJennifer Cui,,NJMA,15,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Leyton SiewLillian Wei,,MATX,17,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Matthew JingCarissa M Chen,,MOIL,20,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Henry XueSanskruti Kulkarni,,WAWA,22,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Ethan BaiYuet Ki Cheung,,WAWA,28,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U19,Tanmay GuptaKrisha Tyagi,,TXGA,30,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Adrian Mar [1]Henry Tang,,NCASCA,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Andre Chim [2]Andrew Yuan,,NCANJ,16,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Samuel Jiaoyang Li [3/4]Nikhil Vasudeva,,NJNC,5,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Neil Ganguly [3/4]Michael Xu,,ILMA,12,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Arthur Heng Lee [WC]Andrew Tan,,NCASCA,8,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Garret TanTian Qi Alan Zhang,,SCASCA,10,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Neel Auro ChandraMatthew Jing,,MOMO,14,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Eric Hao TangAaron Guanbang Wang,,VAVA,2,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Lukas Rujia Chang [WC]Eric Cheng,,NJMA,4,9,16,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Sohum Gulla PulijalLeyton Siew,,NCAMA,6,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Thanik BharaniVed Vedere,,NCANCA,7,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Ethan Bai [WC]Henry Xue,,WAWA,9,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Arjun K GeorgeTanmay Gupta,,TXTX,11,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Johnathan H Chi [SUB]Namith Nishal Raphael,,WANC,13,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U19,Dhruv SharmaIsrael Vazquez,,FLTX,15,9,16,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U19,Jennifer CuiAngie Huang,,MANCA,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U19,Chloe HoZihan Xu,,NCASCA,4,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U19,Dhriti Kommineni [2]Shobha Raguraman,,MAMA,2,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U19,Maggie ChenCarolyn Zeng,,ILNJ,3,4,4,Semi Finals
